"","id","name","sex","age","height","weight","team","noc","games","year","season","city","sport","event","medal","gold","sex_c","event_gender"
"11615","111990","Franke Sloothaak","M",38,186,83,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism  Jumping, Team","Gold","1",-0.5,"Mixed"
"11616","111995","Sara Slott-Bruun Petersen","F",29,171,57,"Denmark","DEN","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics  400 metres Hurdles","Silver","0",0.5,"Women's"
"11617","112000","Roman Andreyevich Sludnov","M",20,188,74,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming  100 metres Breaststroke","Bronze","0",-0.5,"Men's"
"11618","112015","Irina Eduardovna Slutskaya","F",23,160,49,"Russia","RUS","2002 Winter",2002,"Winter","Salt Lake City","Figure Skating","Figure Skating  Singles","Silver","0",0.5,"Women's"
"11619","112015","Irina Eduardovna Slutskaya","F",27,160,49,"Russia","RUS","2006 Winter",2006,"Winter","Torino","Figure Skating","Figure Skating  Singles","Bronze","0",0.5,"Women's"
"11620","112020","Olga Anatolyevna Slyusareva","F",31,168,60,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling  Points Race","Bronze","0",0.5,"Women's"
"11621","112020","Olga Anatolyevna Slyusareva","F",35,168,60,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Cycling","Cycling  Road Race, Individual","Bronze","0",0.5,"Women's"
"11622","112020","Olga Anatolyevna Slyusareva","F",35,168,60,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Cycling","Cycling  Points Race","Gold","1",0.5,"Women's"
"11623","112030","Hanneke Smabers","F",26,164,52,"Netherlands","NED","2000 Summer",2000,"Summer","Sydney","Hockey","Hockey  Hockey","Bronze","0",0.5,"Women's"
"11624","112031","Minke Smabers (-Smeets)","F",21,158,49,"Netherlands","NED","2000 Summer",2000,"Summer","Sydney","Hockey","Hockey  Hockey","Bronze","0",0.5,"Women's"
"11625","112031","Minke Smabers (-Smeets)","F",25,158,49,"Netherlands","NED","2004 Summer",2004,"Summer","Athina","Hockey","Hockey  Hockey","Silver","0",0.5,"Women's"
"11626","112031","Minke Smabers (-Smeets)","F",29,158,49,"Netherlands","NED","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey  Hockey","Gold","1",0.5,"Women's"
"11627","112034","Aydyn Smagulov","M",23,161,60,"Kyrgyzstan","KGZ","2000 Summer",2000,"Summer","Sydney","Judo","Judo  Extra-Lightweight","Bronze","0",-0.5,"Men's"
"11628","112040","Irfan Smajlagi","M",34,188,84,"Croatia","CRO","1996 Summer",1996,"Summer","Atlanta","Handball","Handball  Handball","Gold","1",-0.5,"Men's"
"11629","112052","Samantha ""Sami Jo"" Small (-Bridges)","F",25,170,85,"Canada","CAN","2002 Winter",2002,"Winter","Salt Lake City","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",0.5,"Women's"
"11630","112060","Erinn L. Smart","F",28,170,66,"United States","USA","2008 Summer",2008,"Summer","Beijing","Fencing","Fencing  Foil, Team","Silver","0",0.5,"Women's"
"11631","112064","Keeth Thomas Smart","M",30,183,75,"United States","USA","2008 Summer",2008,"Summer","Beijing","Fencing","Fencing  Sabre, Team","Silver","0",-0.5,"Men's"
"11632","112077","Jnis mdi","M",24,190,89,"Latvia-1","LAT","2012 Summer",2012,"Summer","London","Beach Volleyball","Beach Volleyball  Beach Volleyball","Bronze","0",-0.5,"Men's"
"11633","112086","Johannes Adrianus Albertus ""Jan"" Smeekens","M",26,176,72,"Netherlands","NED","2014 Winter",2014,"Winter","Sochi","Speed Skating","Speed Skating  500 metres","Silver","0",-0.5,"Men's"
"11634","112091","Richard mehlk","M",28,190,100,"Czech Republic","CZE","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
"11635","112112","Justine Smethurst","F",21,178,77,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Softball","Softball  Softball","Bronze","0",0.5,"Women's"
"11636","112113","Yeldos Bakhtybayevich Smetov","M",23,167,60,"Kazakhstan","KAZ","2016 Summer",2016,"Summer","Rio de Janeiro","Judo","Judo  Extra-Lightweight","Silver","0",-0.5,"Men's"
"11637","112122","Lenka mdov","F",29,174,59,"Czech Republic","CZE","2004 Summer",2004,"Summer","Athina","Sailing","Sailing  One Person Dinghy","Silver","0",0.5,"Women's"
"11638","112131","Kristina migun-Vhi","F",28,168,59,"Estonia","EST","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing  10 kilometres","Gold","1",0.5,"Women's"
"11639","112131","Kristina migun-Vhi","F",28,168,59,"Estonia","EST","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing  15 km Skiathlon","Gold","1",0.5,"Women's"
"11640","112131","Kristina migun-Vhi","F",32,168,59,"Estonia","EST","2010 Winter",2010,"Winter","Vancouver","Cross Country Skiing","Cross Country Skiing  10 kilometres","Silver","0",0.5,"Women's"
"11641","112152","Vladimir Mikhaylovich Smirnov","M",29,185,85,"Kazakhstan","KAZ","1994 Winter",1994,"Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing  10 kilometres","Silver","0",-0.5,"Men's"
"11642","112152","Vladimir Mikhaylovich Smirnov","M",29,185,85,"Kazakhstan","KAZ","1994 Winter",1994,"Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing  50 kilometres","Gold","1",-0.5,"Men's"
"11643","112152","Vladimir Mikhaylovich Smirnov","M",29,185,85,"Kazakhstan","KAZ","1994 Winter",1994,"Winter","Lillehammer","Cross Country Skiing","Cross Country Skiing  10/15 kilometres Pursuit","Silver","0",-0.5,"Men's"
"11644","112152","Vladimir Mikhaylovich Smirnov","M",33,185,85,"Kazakhstan","KAZ","1998 Winter",1998,"Winter","Nagano","Cross Country Skiing","Cross Country Skiing  10/15 kilometres Pursuit","Bronze","0",-0.5,"Men's"
"11645","112160","Sandra Smisek","F",31,164,56,"Germany","GER","2008 Summer",2008,"Summer","Beijing","Football","Football  Football","Bronze","0",0.5,"Women's"
"11646","112164","Grietje ""Gretha"" Smit","F",26,167,60,"Netherlands","NED","2002 Winter",2002,"Winter","Salt Lake City","Speed Skating","Speed Skating  5,000 metres","Silver","0",0.5,"Women's"
"11647","112166","Julia Elizabeth Smit","F",20,183,66,"United States","USA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming  4 x 100 metres Freestyle Relay","Silver","0",0.5,"Women's"
"11648","112166","Julia Elizabeth Smit","F",20,183,66,"United States","USA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming  4 x 200 metres Freestyle Relay","Bronze","0",0.5,"Women's"
"11649","112169","Miloushka Yasemin Smit","F",23,178,70,"Netherlands","NED","2008 Summer",2008,"Summer","Beijing","Water Polo","Water Polo  Water Polo","Gold","1",0.5,"Women's"
"11650","112180","Anabelle Smith","F",23,168,55,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Diving","Diving  Synchronized Springboard","Bronze","0",0.5,"Women's"
"11651","112182","Andrew Smith","M",29,191,89,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey  Hockey","Bronze","0",-0.5,"Men's"
"11652","112220","Clark Smith","M",21,206,90,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming  4 x 200 metres Freestyle Relay","Gold","1",-0.5,"Men's"
"11653","112222","Colin Smith","M",24,185,84,"Great Britain","GBR","2008 Summer",2008,"Summer","Beijing","Rowing","Rowing  Coxed Eights","Silver","0",-0.5,"Men's"
"11654","112229","David ""Dave"" Smith","M",25,183,85,"Australia","AUS","2012 Summer",2012,"Summer","London","Canoeing","Canoeing  Kayak Fours, 1,000 metres","Gold","1",-0.5,"Men's"
"11655","112232","David Michael Smith","M",31,201,86,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Volleyball","Volleyball  Volleyball","Bronze","0",-0.5,"Men's"
"11656","112252","Fiona Lesley Smith (-Bell)","F",24,157,56,"Canada","CAN","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey  Ice Hockey","Silver","0",0.5,"Women's"
"11657","112264","Graeme Smith","M",20,189,87,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming  1,500 metres Freestyle","Bronze","0",-0.5,"Men's"
"11658","112267","Grant Leslie Smith","M",25,174,70,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Hockey","Hockey  Hockey","Bronze","0",-0.5,"Men's"
"11659","112302","Jesse Aaron Smith","M",25,194,105,"United States","USA","2008 Summer",2008,"Summer","Beijing","Water Polo","Water Polo  Water Polo","Silver","0",-0.5,"Men's"
"11660","112309","John Smith","M",22,192,72,"South Africa","RSA","2012 Summer",2012,"Summer","London","Rowing","Rowing  Lightweight Coxless Fours","Gold","1",-0.5,"Men's"
"11661","112322","Katherine May ""Katie"" Smith","F",26,180,79,"United States","USA","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball  Basketball","Gold","1",0.5,"Women's"
"11662","112322","Katherine May ""Katie"" Smith","F",30,180,79,"United States","USA","2004 Summer",2004,"Summer","Athina","Basketball","Basketball  Basketball","Gold","1",0.5,"Women's"
"11663","112322","Katherine May ""Katie"" Smith","F",34,180,79,"United States","USA","2008 Summer",2008,"Summer","Beijing","Basketball","Basketball  Basketball","Gold","1",0.5,"Women's"
"11664","112330","Albertus Stephanus ""Kwagga"" Smith","M",23,180,90,"South Africa","RSA","2016 Summer",2016,"Summer","Rio de Janeiro","Rugby Sevens","Rugby Sevens  Rugby Sevens","Bronze","0",-0.5,"Men's"
"11665","112331","LaMont Smith","M",23,188,73,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics  4 x 400 metres Relay","Gold","1",-0.5,"Men's"
"11666","112334","Leah Smith","F",21,178,67,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming  400 metres Freestyle","Bronze","0",0.5,"Women's"
"11667","112334","Leah Smith","F",21,178,67,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming  4 x 200 metres Freestyle Relay","Gold","1",0.5,"Women's"
"11668","112342","Louis Antoine Smith","M",19,184,76,"Great Britain","GBR","2008 Summer",2008,"Summer","Beijing","Gymnastics","Gymnastics  Pommelled Horse","Bronze","0",-0.5,"Men's"
"11669","112342","Louis Antoine Smith","M",23,184,76,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Gymnastics","Gymnastics  Team All-Around","Bronze","0",-0.5,"Men's"
"11670","112342","Louis Antoine Smith","M",23,184,76,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Gymnastics","Gymnastics  Pommelled Horse","Silver","0",-0.5,"Men's"
"11671","112342","Louis Antoine Smith","M",27,184,76,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics  Pommelled Horse","Silver","0",-0.5,"Men's"
"11672","112352","Matthew John Smith","M",22,174,73,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Hockey","Hockey  Hockey","Bronze","0",-0.5,"Men's"
"11673","112355","Michele Mary Smith","F",29,177,70,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Softball","Softball  Softball","Gold","1",0.5,"Women's"
"11674","112355","Michele Mary Smith","F",33,177,70,"United States","USA","2000 Summer",2000,"Summer","Sydney","Softball","Softball  Softball","Gold","1",0.5,"Women's"
"11675","112357","Michelle Marie Smith (-De Bruin)","F",26,160,71,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming  400 metres Freestyle","Gold","1",0.5,"Women's"
"11676","112357","Michelle Marie Smith (-De Bruin)","F",26,160,71,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming  200 metres Butterfly","Bronze","0",0.5,"Women's"
"11677","112357","Michelle Marie Smith (-De Bruin)","F",26,160,71,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming  200 metres Individual Medley","Gold","1",0.5,"Women's"
"11678","112357","Michelle Marie Smith (-De Bruin)","F",26,160,71,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming  400 metres Individual Medley","Gold","1",0.5,"Women's"
"11679","112385","Ronetta Jamilah Smith","F",24,168,59,"Jamaica","JAM","2004 Summer",2004,"Summer","Athina","Athletics","Athletics  4 x 400 metres Relay","Bronze","0",0.5,"Women's"
"11680","112390","Rusty Smith","M",22,173,73,"United States","USA","2002 Winter",2002,"Winter","Salt Lake City","Short Track Speed Skating","Short Track Speed Skating  500 metres","Bronze","0",-0.5,"Men's"
"11681","112390","Rusty Smith","M",26,173,73,"United States","USA","2006 Winter",2006,"Winter","Torino","Short Track Speed Skating","Short Track Speed Skating  5,000 metres Relay","Bronze","0",-0.5,"Men's"
"11682","112399","Sophie Smith","F",26,181,68,"Australia","AUS","2012 Summer",2012,"Summer","London","Water Polo","Water Polo  Water Polo","Bronze","0",0.5,"Women's"
"11683","112403","James Stephenson ""Steve"" Smith","M",23,185,70,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics  High Jump","Bronze","0",-0.5,"Men's"
"11684","112404","Steven Delano ""Steve"" Smith","M",31,200,100,"United States","USA","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball  Basketball","Gold","1",-0.5,"Men's"
"11685","112412","Tate Smith","M",30,187,92,"Australia","AUS","2012 Summer",2012,"Summer","London","Canoeing","Canoeing  Kayak Fours, 1,000 metres","Gold","1",-0.5,"Men's"
"11686","112475","Olivia Smoliga","F",21,188,72,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming  4 x 100 metres Medley Relay","Gold","1",0.5,"Women's"
"11687","112483","Tomislav Smoljanovi","M",23,190,91,"Croatia","CRO","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing  Coxed Eights","Bronze","0",-0.5,"Men's"
"11688","112503","Laura Smulders","F",18,170,73,"Netherlands","NED","2012 Summer",2012,"Summer","London","Cycling","Cycling  BMX","Bronze","0",0.5,"Women's"
"11689","112504","Marlies Jeannette Fransisca ""Marlies"" Smulders","F",22,184,78,"Netherlands","NED","2004 Summer",2004,"Summer","Athina","Rowing","Rowing  Coxed Eights","Bronze","0",0.5,"Women's"
"11690","112504","Marlies Jeannette Fransisca ""Marlies"" Smulders","F",26,184,78,"Netherlands","NED","2008 Summer",2008,"Summer","Beijing","Rowing","Rowing  Coxed Eights","Silver","0",0.5,"Women's"
"11691","112507","Yelena Yuryevna Smurova","F",26,166,60,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Water Polo","Water Polo  Water Polo","Bronze","0",0.5,"Women's"
"11692","112516","Aleksandr Aleksandrovich Smyshlyayev","M",26,170,74,"Russia","RUS","2014 Winter",2014,"Winter","Sochi","Freestyle Skiing","Freestyle Skiing  Moguls","Bronze","0",-0.5,"Men's"
"11693","112526","Ryan Alexander Gordon Smyth","M",25,185,86,"Canada","CAN","2002 Winter",2002,"Winter","Salt Lake City","Ice Hockey","Ice Hockey  Ice Hockey","Gold","1",-0.5,"Men's"
"11694","112537","Liisa-Maria Sneck","F",29,167,75.5,"Finland","FIN","1998 Winter",1998,"Winter","Nagano","Ice Hockey","Ice Hockey  Ice Hockey","Bronze","0",0.5,"Women's"
"11695","112541","Belinda Rose Snell","F",23,180,80,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Basketball","Basketball  Basketball","Silver","0",0.5,"Women's"
"11696","112541","Belinda Rose Snell","F",27,180,80,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Basketball","Basketball  Basketball","Silver","0",0.5,"Women's"
"11697","112541","Belinda Rose Snell","F",31,180,80,"Australia","AUS","2012 Summer",2012,"Summer","London","Basketball","Basketball  Basketball","Bronze","0",0.5,"Women's"
"11698","112572","Jiske Snoeks","F",26,166,52,"Netherlands","NED","2004 Summer",2004,"Summer","Athina","Hockey","Hockey  Hockey","Silver","0",0.5,"Women's"
"11699","112577","Ronald Charles ""Ron"" Snook","M",24,193,93,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing  Quadruple Sculls","Bronze","0",-0.5,"Men's"
"11700","112588","Emma Laura Snowsill (-Frodeno)","F",27,161,48,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Triathlon","Triathlon  Olympic Distance","Gold","1",0.5,"Women's"
"11701","112592","Katelin Snyder (-Guregian)","F",28,163,50,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing  Coxed Eights","Gold","1",0.5,"Women's"
"11702","112593","Kyle Frederick Snyder","M",20,180,102,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Wrestling","Wrestling  Heavyweight, Freestyle","Gold","1",-0.5,"Men's"
"11703","112597","Philippus Albertus Borman ""Philip"" Snyman","M",29,188,95,"South Africa","RSA","2016 Summer",2016,"Summer","Rio de Janeiro","Rugby Sevens","Rugby Sevens  Rugby Sevens","Bronze","0",-0.5,"Men's"
"11704","112627","Ryszard Tadeusz Sobczak","M",28,184,78,"Poland","POL","1996 Summer",1996,"Summer","Atlanta","Fencing","Fencing  Foil, Team","Silver","0",-0.5,"Men's"
"11705","112646","Rishod Rashidovich Sobirov","M",21,168,66,"Uzbekistan","UZB","2008 Summer",2008,"Summer","Beijing","Judo","Judo  Extra-Lightweight","Bronze","0",-0.5,"Men's"
"11706","112646","Rishod Rashidovich Sobirov","M",25,168,66,"Uzbekistan","UZB","2012 Summer",2012,"Summer","London","Judo","Judo  Extra-Lightweight","Bronze","0",-0.5,"Men's"
"11707","112646","Rishod Rashidovich Sobirov","M",29,168,66,"Uzbekistan","UZB","2016 Summer",2016,"Summer","Rio de Janeiro","Judo","Judo  Half-Lightweight","Bronze","0",-0.5,"Men's"
"11708","112647","Rafael Augusto Sbis do Nascimento","M",23,173,71,"Brazil","BRA","2008 Summer",2008,"Summer","Beijing","Football","Football  Football","Bronze","0",-0.5,"Men's"
"11709","112658","Yevgeniya Viktorovna Soboleva-Khokhriakova","F",27,180,75,"Russia","RUS","2016 Summer",2016,"Summer","Rio de Janeiro","Water Polo","Water Polo  Water Polo","Bronze","0",0.5,"Women's"
"11710","112664","Marta de Souza Sobral","F",32,190,74,"Brazil","BRA","1996 Summer",1996,"Summer","Atlanta","Basketball","Basketball  Basketball","Silver","0",0.5,"Women's"
"11711","112664","Marta de Souza Sobral","F",36,190,74,"Brazil","BRA","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball  Basketball","Bronze","0",0.5,"Women's"
"11712","112668","Kathryn Michele ""Kate"" Sobrero-Markgraf","F",24,170,61,"United States","USA","2000 Summer",2000,"Summer","Sydney","Football","Football  Football","Silver","0",0.5,"Women's"
"11713","112668","Kathryn Michele ""Kate"" Sobrero-Markgraf","F",27,170,61,"United States","USA","2004 Summer",2004,"Summer","Athina","Football","Football  Football","Gold","1",0.5,"Women's"
"11714","112668","Kathryn Michele ""Kate"" Sobrero-Markgraf","F",31,170,61,"United States","USA","2008 Summer",2008,"Summer","Beijing","Football","Football  Football","Gold","1",0.5,"Women's"
"11715","112686","Jack Sock","M",23,191,84,"United States-2","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Tennis","Tennis  Doubles","Gold","1",-0.5,"Mixed"
"11716","112686","Jack Sock","M",23,191,84,"United States-2","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Tennis","Tennis  Doubles","Bronze","0",-0.5,"Men's"
"11717","112704","Hans Anders Sdergren","M",28,182,77,"Sweden","SWE","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing  4 x 10 kilometres Relay","Bronze","0",-0.5,"Men's"
"11718","112704","Hans Anders Sdergren","M",32,182,77,"Sweden","SWE","2010 Winter",2010,"Winter","Vancouver","Cross Country Skiing","Cross Country Skiing  4 x 10 kilometres Relay","Gold","1",-0.5,"Men's"
"11719","112753","Nicoleta Daniela ""Dana"" ofronie","F",16,146,37,"Romania","ROU","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics  Team All-Around","Gold","1",0.5,"Women's"
"11720","112753","Nicoleta Daniela ""Dana"" ofronie","F",16,146,37,"Romania","ROU","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics  Floor Exercise","Silver","0",0.5,"Women's"
"11721","112772","Edwin Cheruiyot Soi","M",22,168,53,"Kenya","KEN","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics  5,000 metres","Bronze","0",-0.5,"Men's"
"11722","112775","Jani Markus Soininen","M",25,171,59,"Finland","FIN","1998 Winter",1998,"Winter","Nagano","Ski Jumping","Ski Jumping  Normal Hill, Individual","Gold","1",-0.5,"Men's"
"11723","112775","Jani Markus Soininen","M",25,171,59,"Finland","FIN","1998 Winter",1998,"Winter","Nagano","Ski Jumping","Ski Jumping  Large Hill, Individual","Silver","0",-0.5,"Men's"
"11724","112778","Vctor Manuel Sojo Jimnez","M",24,170,64,"Spain","ESP","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey  Hockey","Silver","0",-0.5,"Men's"
"11725","112790","Aleksandr Sergeyevich Sokolov","M",30,193,97,"Russia","RUS","2012 Summer",2012,"Summer","London","Volleyball","Volleyball  Volleyball","Gold","1",-0.5,"Men's"
"11726","112815","Yelena Aleksandrovna Sokolova (Kremnyova-)","F",26,170,61,"Russia","RUS","2012 Summer",2012,"Summer","London","Athletics","Athletics  Long Jump","Silver","0",0.5,"Women's"
"11727","112817","Lyubov Vladimirovna Sokolova-Shashkova (-Kl)","F",22,190,74,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Volleyball","Volleyball  Volleyball","Silver","0",0.5,"Women's"
"11728","112817","Lyubov Vladimirovna Sokolova-Shashkova (-Kl)","F",26,190,74,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Volleyball","Volleyball  Volleyball","Silver","0",0.5,"Women's"
"11729","112823","Irina Borisovna Sokolovskaya","F",25,186,72,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Basketball","Basketball  Basketball","Bronze","0",0.5,"Women's"
"11730","112830","Beata Sokoowska-Kulesza","F",26,160,59,"Poland","POL","2000 Summer",2000,"Summer","Sydney","Canoeing","Canoeing  Kayak Doubles, 500 metres","Bronze","0",0.5,"Women's"
"11731","112830","Beata Sokoowska-Kulesza","F",30,160,59,"Poland","POL","2004 Summer",2004,"Summer","Athina","Canoeing","Canoeing  Kayak Doubles, 500 metres","Bronze","0",0.5,"Women's"
"11732","112846","Vlado ola","M",35,194,94,"Croatia","CRO","2004 Summer",2004,"Summer","Athina","Handball","Handball  Handball","Gold","1",-0.5,"Men's"
"11733","112872","Sanna Charlotte Solberg","F",26,178,70,"Norway","NOR","2016 Summer",2016,"Summer","Rio de Janeiro","Handball","Handball  Handball","Bronze","0",0.5,"Women's"
"11734","112873","Elsa Katrine ""Trine"" Solberg-Hattestad","F",30,173,76,"Norway","NOR","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics  Javelin Throw","Bronze","0",0.5,"Women's"
"11735","112873","Elsa Katrine ""Trine"" Solberg-Hattestad","F",34,173,76,"Norway","NOR","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics  Javelin Throw","Gold","1",0.5,"Women's"
"11736","112900","Yolanda Soler Grajera","F",25,150,48,"Spain","ESP","1996 Summer",1996,"Summer","Atlanta","Judo","Judo  Extra-Lightweight","Bronze","0",0.5,"Women's"
"11737","112904","Franck Robert Bernard Solforosi","M",31,184,70,"France","FRA","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing  Lightweight Coxless Fours","Bronze","0",-0.5,"Men's"
"11738","112907","Nina Solheim","F",29,170,70,"Norway","NOR","2008 Summer",2008,"Summer","Beijing","Taekwondo","Taekwondo  Heavyweight","Silver","0",0.5,"Women's"
"11739","112932","Odlanier Sols Fonte","M",24,180,91,"Cuba","CUB","2004 Summer",2004,"Summer","Athina","Boxing","Boxing  Heavyweight","Gold","1",-0.5,"Men's"
"11740","112937","Petrissa Solja","F",22,168,67,"Germany","GER","2016 Summer",2016,"Summer","Rio de Janeiro","Table Tennis","Table Tennis  Team","Silver","0",0.5,"Women's"
"11741","112953","Hope Amelia Solo (-Stevens)","F",27,175,69,"United States","USA","2008 Summer",2008,"Summer","Beijing","Football","Football  Football","Gold","1",0.5,"Women's"
"11742","112953","Hope Amelia Solo (-Stevens)","F",30,175,69,"United States","USA","2012 Summer",2012,"Summer","London","Football","Football  Football","Gold","1",0.5,"Women's"
"11743","112966","Jarrin Solomon","M",26,165,73,"Trinidad and Tobago","TTO","2012 Summer",2012,"Summer","London","Athletics","Athletics  4 x 400 metres Relay","Bronze","0",-0.5,"Men's"
"11744","112998","Hocine Soltani","M",23,165,60,"Algeria","ALG","1996 Summer",1996,"Summer","Atlanta","Boxing","Boxing  Lightweight","Gold","1",-0.5,"Men's"
"11745","113022","Joyce Sombroek","F",21,179,64,"Netherlands","NED","2012 Summer",2012,"Summer","London","Hockey","Hockey  Hockey","Gold","1",0.5,"Women's"
"11746","113022","Joyce Sombroek","F",25,179,64,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Hockey","Hockey  Hockey","Silver","0",0.5,"Women's"
"11747","113033","Mika Someya","F",25,166,65,"Japan","JPN","2008 Summer",2008,"Summer","Beijing","Softball","Softball  Softball","Gold","1",0.5,"Women's"
"11748","113034","Pter Somfai","M",36,188,85,"Hungary","HUN","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing  epee, Team","Bronze","0",-0.5,"Men's"
"11749","113048","Ren Sommerfeldt","M",27,175,68,"Germany","GER","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing  4 x 10 kilometres Relay","Bronze","0",-0.5,"Men's"
"11750","113048","Ren Sommerfeldt","M",31,175,68,"Germany","GER","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing  4 x 10 kilometres Relay","Silver","0",-0.5,"Men's"
"11751","113079","Son Min-Han","M",25,179,85,"South Korea","KOR","2000 Summer",2000,"Summer","Sydney","Baseball","Baseball  Baseball","Bronze","0",-0.5,"Men's"
"11752","113083","Son Seung-Mo","M",24,182,79,"South Korea","KOR","2004 Summer",2004,"Summer","Athina","Badminton","Badminton  Singles","Silver","0",-0.5,"Men's"
"11753","113084","Son Tae-Jin","M",20,176,68,"South Korea","KOR","2008 Summer",2008,"Summer","Beijing","Taekwondo","Taekwondo  Featherweight","Gold","1",-0.5,"Men's"
"11754","113109","Song Dae-Nam","M",33,178,85,"South Korea","KOR","2012 Summer",2012,"Summer","London","Judo","Judo  Middleweight","Gold","1",-0.5,"Men's"
"11755","113117","Song Hai-Rim","F",23,167,67,"South Korea","KOR","2008 Summer",2008,"Summer","Beijing","Handball","Handball  Handball","Bronze","0",0.5,"Women's"
"11756","113127","Song Jin-U","M",34,180,75,"South Korea","KOR","2000 Summer",2000,"Summer","Sydney","Baseball","Baseball  Baseball","Bronze","0",-0.5,"Men's"
"11757","113136","Song Myeong-Seop","M",20,177,68,"South Korea","KOR","2004 Summer",2004,"Summer","Athina","Taekwondo","Taekwondo  Featherweight","Bronze","0",-0.5,"Men's"
"11758","113137","Song Nina","F",24,179,65,"China","CHN","2004 Summer",2004,"Summer","Athina","Volleyball","Volleyball  Volleyball","Gold","1",0.5,"Women's"
"11759","113138","Song Qingling","F",22,174,69,"China","CHN","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey  Hockey","Silver","0",0.5,"Women's"
"11760","113141","Song Seog-U","M",22,173,67,"South Korea","KOR","2006 Winter",2006,"Winter","Torino","Short Track Speed Skating","Short Track Speed Skating  5,000 metres Relay","Gold","1",-0.5,"Men's"
